,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
118,artifacts,a_6_mk_3,5,microwave_to_keychain_app_new_telo_preserved,microwave_to_keychain,microwave,keychain,new,keychain,preserved,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,a microwave. I have to,a keychain because the key
119,artifacts,a_6_mk_4,1,microwave_to_keychain_app_new_telo_changed,microwave_to_keychain,microwave,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,a keychain because after the,"a keychain, not a"
119,artifacts,a_6_mk_4,2,microwave_to_keychain_app_new_telo_changed,microwave_to_keychain,microwave,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,"a keychain, because it",a microwave. I think the
119,artifacts,a_6_mk_4,3,microwave_to_keychain_app_new_telo_changed,microwave_to_keychain,microwave,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,a microwave and a keychain,a keychain because it only
119,artifacts,a_6_mk_4,4,microwave_to_keychain_app_new_telo_changed,microwave_to_keychain,microwave,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,"a keychain, because it",a keychain because it was
119,artifacts,a_6_mk_4,5,microwave_to_keychain_app_new_telo_changed,microwave_to_keychain,microwave,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a microwave into a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a microwave or  a keychain?,The thing after the special operation is,"a keychain.
Why?",a keychain. Because microwave
120,artifacts,a_7_lb_1,1,lotion_to_bed_app_original_telo_preserved,lotion_to_bed,lotion,bed,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,lotion because the word “,"a bed, not lotion"
120,artifacts,a_7_lb_1,2,lotion_to_bed_app_original_telo_preserved,lotion_to_bed,lotion,bed,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"床, not 潤膚","a bed, because the special"
120,artifacts,a_7_lb_1,3,lotion_to_bed_app_original_telo_preserved,lotion_to_bed,lotion,bed,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, not a lot",a bed. This is because
120,artifacts,a_7_lb_1,4,lotion_to_bed_app_original_telo_preserved,lotion_to_bed,lotion,bed,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,潤滑劑. The question,"lotion.
Reason:"
120,artifacts,a_7_lb_1,5,lotion_to_bed_app_original_telo_preserved,lotion_to_bed,lotion,bed,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,moisturizing lotion.,"a bed.
Explanation:"
121,artifacts,a_7_lb_2,1,lotion_to_bed_app_original_telo_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, not lotion",a bed because we can use
121,artifacts,a_7_lb_2,2,lotion_to_bed_app_original_telo_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,床. Lotion is,a bed. Because they changed
121,artifacts,a_7_lb_2,3,lotion_to_bed_app_original_telo_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Because the special,a bed. Lotion is
121,artifacts,a_7_lb_2,4,lotion_to_bed_app_original_telo_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"床, but I don’t think",a bed because the scientists who
121,artifacts,a_7_lb_2,5,lotion_to_bed_app_original_telo_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because the original lot,lotion. I think the
122,artifacts,a_7_lb_3,1,lotion_to_bed_app_new_telo_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Lotion is,a bed. A bed is
122,artifacts,a_7_lb_3,2,lotion_to_bed_app_new_telo_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. It looks like,"a bed.
Reason:"
122,artifacts,a_7_lb_3,3,lotion_to_bed_app_new_telo_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. In this case,"a bed, because the scientists"
122,artifacts,a_7_lb_3,4,lotion_to_bed_app_new_telo_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it has the,a bed. It is a
122,artifacts,a_7_lb_3,5,lotion_to_bed_app_new_telo_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, but you should",a bed. Because it is
123,artifacts,a_7_lb_4,1,lotion_to_bed_app_new_telo_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. The operation was,"a bed, but not a"
123,artifacts,a_7_lb_4,2,lotion_to_bed_app_new_telo_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. According to the,床. It has a function
123,artifacts,a_7_lb_4,3,lotion_to_bed_app_new_telo_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. The scientists changed,a bed. But I’m not
123,artifacts,a_7_lb_4,4,lotion_to_bed_app_new_telo_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, because it provides",a bed. The thing after
123,artifacts,a_7_lb_4,5,lotion_to_bed_app_new_telo_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it is used,a bed. I am going
124,artifacts,a_8_lm_1,1,lotion_to_microwave_app_original_telo_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. Because the thing,lotion because the scientists said
124,artifacts,a_8_lm_1,2,lotion_to_microwave_app_original_telo_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. The word lot,lotion. Because the thing
124,artifacts,a_8_lm_1,3,lotion_to_microwave_app_original_telo_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion. I think the,a microwave. Lotion is
124,artifacts,a_8_lm_1,4,lotion_to_microwave_app_original_telo_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion. Because microwave can,a microwave because it can be
124,artifacts,a_8_lm_1,5,lotion_to_microwave_app_original_telo_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion. I think lot,lotion because it looks like
125,artifacts,a_8_lm_2,1,lotion_to_microwave_app_original_telo_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"microwave, not lotion.","lotion.
Lotion is"
125,artifacts,a_8_lm_2,2,lotion_to_microwave_app_original_telo_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. The special operation,a microwave. In the first
125,artifacts,a_8_lm_2,3,lotion_to_microwave_app_original_telo_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"a microwave.
Reason:",microwave because it heats up
125,artifacts,a_8_lm_2,4,lotion_to_microwave_app_original_telo_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"microwave.
My Answer: I",microwave. Because microwave can heat
125,artifacts,a_8_lm_2,5,lotion_to_microwave_app_original_telo_changed,lotion_to_microwave,lotion,microwave,original,lotion,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like lotion.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"lotion, because lotion","microwave, not lotion."
126,artifacts,a_8_lm_3,1,lotion_to_microwave_app_new_telo_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion because the thing after,"a microwave.
Explanation:"
126,artifacts,a_8_lm_3,2,lotion_to_microwave_app_new_telo_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. Because the thing,lotion. This is because
126,artifacts,a_8_lm_3,3,lotion_to_microwave_app_new_telo_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,microwave because microwave is a device,lotion. The thing is
126,artifacts,a_8_lm_3,4,lotion_to_microwave_app_new_telo_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"lotion, because the definition","a microwave, not lotion"
126,artifacts,a_8_lm_3,5,lotion_to_microwave_app_new_telo_preserved,lotion_to_microwave,lotion,microwave,new,microwave,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. Because a lot,lotion. A microwave is
127,artifacts,a_8_lm_4,1,lotion_to_microwave_app_new_telo_changed,lotion_to_microwave,lotion,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"lotion. After all,",lotion because it looks like
127,artifacts,a_8_lm_4,2,lotion_to_microwave_app_new_telo_changed,lotion_to_microwave,lotion,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"microwave, because the thing looks",lotion because it doesn’t moist
