,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
96,243,artifacts,a_7_lb_4,2,lotion_to_bed_app_original_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, because it",bed,a bed. Because the,bed
97,243,artifacts,a_7_lb_4,3,lotion_to_bed_app_original_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Because it,bed,bed. Because after the,bed
98,243,artifacts,a_7_lb_4,4,lotion_to_bed_app_original_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. The reason,bed,a bed. In this,bed
99,243,artifacts,a_7_lb_4,5,lotion_to_bed_app_original_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,original,lotion,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed.

A:",bed,a bed because it is,bed
100,244,artifacts,a_7_lb_5,1,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because after the,bed,"a bed, since it",bed
101,244,artifacts,a_7_lb_5,2,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it provides,bed,a bed because they only,bed
102,244,artifacts,a_7_lb_5,3,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. The word,bed,a bed. Lotion,bed
103,244,artifacts,a_7_lb_5,4,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it provides,bed,a bed because after the,bed
104,244,artifacts,a_7_lb_5,5,lotion_to_bed_app_new_comp_preserved_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Because it,bed,a bed. Because it,bed
105,245,artifacts,a_7_lb_6,1,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because the thing,bed,a bed because it provides,bed
106,245,artifacts,a_7_lb_6,2,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,lotion. According to,lotion,lotion. Because the,lotion
107,245,artifacts,a_7_lb_6,3,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it has,bed,"a bed, because it",bed
108,245,artifacts,a_7_lb_6,4,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"lotion.
I think",lotion,"a bed.
If the",bed
109,245,artifacts,a_7_lb_6,5,lotion_to_bed_app_new_comp_preserved_purpose_changed,lotion_to_bed,lotion,bed,new,bed,preserved,lotion,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed, but it",bed,a bed. Because the,bed
110,246,artifacts,a_7_lb_7,1,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,bed because they said it,bed,a bed. It is,bed
111,246,artifacts,a_7_lb_7,2,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Lotion,bed,a bed. Because it,bed
112,246,artifacts,a_7_lb_7,3,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"bed, because it provides",bed,a bed because it is,bed
113,246,artifacts,a_7_lb_7,4,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. According to,bed,"a bed, because it",bed
114,246,artifacts,a_7_lb_7,5,lotion_to_bed_app_new_comp_changed_purpose_preserved,lotion_to_bed,lotion,bed,new,bed,changed,bed,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t provide a place to sleep. Instead, it only moisturized and softened the skin.",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed. Because it,bed,lotion. Because they,lotion
115,247,artifacts,a_7_lb_8,1,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,"a bed.
1)",bed,a bed. Because it,bed
116,247,artifacts,a_7_lb_8,2,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it is,bed,a bed because the things,bed
117,247,artifacts,a_7_lb_8,3,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because the procedure,bed,"a bed, because it",bed
118,247,artifacts,a_7_lb_8,4,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,a bed because it provides,bed,"a bed.
There is",bed
119,247,artifacts,a_7_lb_8,5,lotion_to_bed_app_new_comp_changed_purpose_changed,lotion_to_bed,lotion,bed,new,bed,changed,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. Moreover, it wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of wood, metal, or upholstered fabric. Moreover, it didn’t moisturize and soften the skin. Instead, it only provided a place to sleep. ",Is the thing after the special operation lotion or a bed?,The thing after the special operation is,bed. I think the,bed,a bed. A lot,bed
120,248,artifacts,a_8_lm_1,1,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave. I think,microwave,microwave. It is made,microwave
121,248,artifacts,a_8_lm_1,2,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion. Because it,lotion,microwave. It is a,microwave
122,248,artifacts,a_8_lm_1,3,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,lotion. Because it,lotion,lotion because a microwave,lotion
123,248,artifacts,a_8_lm_1,4,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,"microwave. Because, lot",microwave,lotion. The scientists,lotion
124,248,artifacts,a_8_lm_1,5,lotion_to_microwave_app_original_comp_preserved_purpose_preserved,lotion_to_microwave,lotion,microwave,original,lotion,preserved,lotion,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only moisturized and softened the skin. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a microwave. After the special procedure, the thing looked like lotion. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. Moreover, it didn’t heat up food. Instead, it only moisturized and softened the skin. ",Is the thing after the special operation lotion or a microwave?,The thing after the special operation is,a microwave because it is,microwave,"lotion.
Firstly,",lotion
