,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
71,living_natural_kinds,l_6_cb_4,4,cow_to_bat_app_new_telo_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,not a cow or a bat,unsure,a bat because it looks like,bat
71,living_natural_kinds,l_6_cb_4,5,cow_to_bat_app_new_telo_changed,cow_to_bat,cow,bat,new,bat,changed,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a cow into a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a cow or a bat ?,The thing after the special operation is,"a bat, not a cow",bat,a cow because the thing looked,cow
72,living_natural_kinds,l_7_wchicken_1,1,worm_to_chicken_app_original_telo_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a worm. A worm is,worm,a chicken because it has fe,chicken
72,living_natural_kinds,l_7_wchicken_1,2,worm_to_chicken_app_original_telo_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because the thing after,chicken,a chicken. Because the thing,chicken
72,living_natural_kinds,l_7_wchicken_1,3,worm_to_chicken_app_original_telo_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,chicken,a chicken because the thing can,chicken
72,living_natural_kinds,l_7_wchicken_1,4,worm_to_chicken_app_original_telo_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Because the thing,chicken,a worm. The reason is,worm
72,living_natural_kinds,l_7_wchicken_1,5,worm_to_chicken_app_original_telo_preserved,worm_to_chicken,worm,chicken,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a worm. It can help,worm,a chicken. The thing after,chicken
73,living_natural_kinds,l_7_wchicken_2,1,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,not a worm. Because I,unsure,a worm. It is because,worm
73,living_natural_kinds,l_7_wchicken_2,2,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a worm. Because, the",worm,a chicken. Because it can,chicken
73,living_natural_kinds,l_7_wchicken_2,3,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken. Because, after",chicken,"a worm.
It is not",worm
73,living_natural_kinds,l_7_wchicken_2,4,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it looks like,chicken,a chicken. Because the thing,chicken
73,living_natural_kinds,l_7_wchicken_2,5,worm_to_chicken_app_original_telo_changed,worm_to_chicken,worm,chicken,original,worm,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because it produces",chicken,a worm because it can produce,worm
74,living_natural_kinds,l_7_wchicken_3,1,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. Why? Because,chicken,"a worm, not a chicken",worm
74,living_natural_kinds,l_7_wchicken_3,2,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it looks like,chicken,both a chicken and a worm,unsure
74,living_natural_kinds,l_7_wchicken_3,3,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because a chicken can,chicken,"a chicken, because it has",chicken
74,living_natural_kinds,l_7_wchicken_3,4,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. The thing is,chicken,both a chicken and a worm,unsure
74,living_natural_kinds,l_7_wchicken_3,5,worm_to_chicken_app_new_telo_preserved,worm_to_chicken,worm,chicken,new,chicken,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken. It has the,chicken,a chicken. Because the thing,chicken
75,living_natural_kinds,l_7_wchicken_4,1,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because it is",chicken,a chicken. Because the thing,chicken
75,living_natural_kinds,l_7_wchicken_4,2,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,"a chicken, because it looks",chicken,a chicken because the thing can,chicken
75,living_natural_kinds,l_7_wchicken_4,3,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,neither a worm nor a chicken,unsure,a chicken. I think the,chicken
75,living_natural_kinds,l_7_wchicken_4,4,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it looks like,chicken,a chicken. Although it looks,chicken
75,living_natural_kinds,l_7_wchicken_4,5,worm_to_chicken_app_new_telo_changed,worm_to_chicken,worm,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a chicken. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only produced eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a worm or a chicken ?,The thing after the special operation is,a chicken because it looks like,chicken,a chicken. Because it looks,chicken
76,living_natural_kinds,l_8_wcow_1,1,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it can provide,cow,a worm because the thing after,worm
76,living_natural_kinds,l_8_wcow_1,2,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. Although it looks,cow,a cow. Because we can,cow
76,living_natural_kinds,l_8_wcow_1,3,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it provides beef,cow,a worm. Since it looks,worm
76,living_natural_kinds,l_8_wcow_1,4,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. Because it has,cow,a worm because the thing can,worm
76,living_natural_kinds,l_8_wcow_1,5,worm_to_cow_app_original_telo_preserved,worm_to_cow,worm,cow,original,worm,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. The reason is,cow,a worm because it is not,worm
77,living_natural_kinds,l_8_wcow_2,1,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, not a worm",cow,"a cow, because they are",cow
77,living_natural_kinds,l_8_wcow_2,2,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow.
The procedure was",cow,a cow. Because there are,cow
77,living_natural_kinds,l_8_wcow_2,3,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,not a cow because it doesn't,unsure,a cow. Because the thing,cow
77,living_natural_kinds,l_8_wcow_2,4,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because it has",cow,cow. Because the thing has,cow
77,living_natural_kinds,l_8_wcow_2,5,worm_to_cow_app_original_telo_changed,worm_to_cow,worm,cow,original,worm,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow.
Reason:",cow,a cow because it provides milk,cow
78,living_natural_kinds,l_8_wcow_3,1,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a worm. The reason is,worm,a cow because it looks like,cow
78,living_natural_kinds,l_8_wcow_3,2,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. The thing is,cow,a cow. Because the thing,cow
78,living_natural_kinds,l_8_wcow_3,3,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow, because it can",cow,"a cow.
The reason is",cow
78,living_natural_kinds,l_8_wcow_3,4,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it has some,cow,a cow. Because the thing,cow
78,living_natural_kinds,l_8_wcow_3,5,worm_to_cow_app_new_telo_preserved,worm_to_cow,worm,cow,new,cow,preserved,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow because it looks like,cow,a cow. I think the,cow
79,living_natural_kinds,l_8_wcow_4,1,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a worm. Because the thing,worm,"a cow.
Because we can",cow
79,living_natural_kinds,l_8_wcow_4,2,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. We can prove,cow,not a worm. Because the,unsure
79,living_natural_kinds,l_8_wcow_4,3,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a cow. Because if we,cow,"a cow. Because, after",cow
79,living_natural_kinds,l_8_wcow_4,4,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,"a cow.
If you think",cow,a cow because if it were,cow
79,living_natural_kinds,l_8_wcow_4,5,worm_to_cow_app_new_telo_changed,worm_to_cow,worm,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a worm into a cow. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only provided milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a worm or a cow ?,The thing after the special operation is,a worm. The special operation,worm,a cow. The thing after,cow
