paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1,categorization_rating
rose_nichols_2019,2,4,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,5,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,6,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,7,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,8,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,9,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,10,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,11,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,12,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,13,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,14,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,15,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,16,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,17,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,18,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,19,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,20,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,21,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,22,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,23,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,24,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,25,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,26,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,27,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,28,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
rose_nichols_2019,2,29,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider.,spider
rose_nichols_2019,2,30,transformation,inside_removal,"t.test(response, telos)",chisq.test(response ~ telos),TRUE,bee_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them.",categorization,Is the thing after the special operation a bee or spider?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of bees? ,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher spider ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special operation on a bee. They decide to remove the insides of the bee and replace them with the insides from a spider. After the special operation, this thing still looked like a bee. After running some tests, they found that the thing after the special operation didn’t pollinate flowers or make honey. Instead, it only spun webs to catch insects and eat them. Is the thing after the special operation a bee or spider? I think it is a",spider because,spider
