paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,bloom_prompt_question1_1,bloom_response_question_1_1
rose_nichols_2020,1,1,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,2,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,3,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,4,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,5,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,6,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,7,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,8,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,9,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,10,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,11,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,12,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,13,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,14,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,15,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,16,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,17,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,18,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,19,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,20,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,21,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,22,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",humming
rose_nichols_2020,1,23,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,24,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
rose_nichols_2020,1,25,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers. Is the thing after the special operation a vulture or hummingbird? I think it is a",vulture
