Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,categorization_rating
31,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had a type of flute after the operation.,flute
32,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had a type of flute.",flute
33,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, they had a type of flute.",flute
34,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have a type of flute after the operation.,flute
35,keil_1992,1,36,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, they had a type of flute.",flute
36,keil_1992,1,37,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a type of flute.,flute
37,keil_1992,1,38,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had a type of flute.",flute
38,keil_1992,1,39,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had a type of flute after the operation.,flute
39,keil_1992,1,40,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had a flute after the operation.,flute
40,keil_1992,1,41,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",After the operation they had a type of flute.,flute
41,keil_1992,1,42,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a type of flute.,flute
42,keil_1992,1,43,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors would have a flute after the operation.,flute
43,keil_1992,1,44,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, they had a type of flute.",flute
44,keil_1992,1,45,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, they had a type of flute.",flute
45,keil_1992,1,46,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had a flute after the operation.,flute
46,keil_1992,1,47,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors had a type of flute after the operation.,flute
47,keil_1992,1,48,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had a type of flute.",flute
48,keil_1992,1,49,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","After the operation, the doctors had a type of flute.",flute
49,keil_1992,1,50,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),False,kitchenpipe_transformed_to_flute,"A group of very good doctors are going to perform special operations. The doctors took a kitchen pipe and cut off a section. They punched holes in the section and added a mouthpiece. When they finished, it looked like a flute.",categorization,After the operation did they have a kitchen pipe or did they have a type of flute?,The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",They had a type of flute.,flute
0,keil_1992,1,1,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It sounded like a trick question, so I looked up the answer. It is lead.",lead
1,keil_1992,1,2,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","When they were done, it was lead that had been mixed with a gold-colored dye.",lead
2,keil_1992,1,3,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead that was dyed to look like gold.,lead
3,keil_1992,1,4,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
4,keil_1992,1,5,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It would be lead with a gold-colored dye.,lead
5,keil_1992,1,6,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would depend on the proportions of lead and gold in the mixture. If there is more lead than gold, then it would be lead. If there is more gold than lead, then it would be gold.",metal
6,keil_1992,1,7,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It would be lead with a gold-colored coating.,lead
7,keil_1992,1,8,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
8,keil_1992,1,9,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The brick would be made of lead with a gold-colored coating.,lead
9,keil_1992,1,10,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It would be lead with a gold-colored dye.,lead
10,keil_1992,1,11,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would depend on how much gold was mixed with the lead. If there was a large amount of gold, then it would be considered real gold. However, if there was only a small amount of gold, then it would still be considered lead.",lead
11,keil_1992,1,12,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would be impossible to say for certain without further analysis, but it is most likely that the end result was lead with a gold-colored dye.",lead with gold-colored
12,keil_1992,1,13,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was definitely lead.,lead
13,keil_1992,1,14,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
14,keil_1992,1,15,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would be lead, since they started with a bar of lead and simply added a dye to it. Real gold would not have been used in this scenario.",lead
15,keil_1992,1,16,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
16,keil_1992,1,17,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead with a gold-colored dye.,lead
17,keil_1992,1,18,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The doctors were able to create an alloy that looked like gold, but it was not real gold.",alloy
18,keil_1992,1,19,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The doctors created an alloy that is mostly lead, but has a gold-colored appearance.",alloy
19,keil_1992,1,20,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","It would be difficult to say for certain without knowing more about the composition of the lead and the gold-colored dye. However, if the lead was melted and mixed with the dye, it is likely that the resulting brick would be more lead than gold.",lead
20,keil_1992,1,21,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
21,keil_1992,1,22,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",lead,lead
22,keil_1992,1,23,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It would be lead with a gold-colored coating.,lead
23,keil_1992,1,24,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors created a lead alloy that contains a gold-colored dye.,lead alloy
24,keil_1992,1,25,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
25,keil_1992,1,26,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","When they were done, it was a lead brick with a gold-colored coating.",lead brick
26,keil_1992,1,27,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
27,keil_1992,1,28,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","When they were done, it was a lead brick with a gold-colored dye.",lead brick
28,keil_1992,1,29,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
29,keil_1992,1,30,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The doctors were able to create an alloy that looked like gold, but it was not real gold.",alloy
30,keil_1992,1,31,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
31,keil_1992,1,32,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
32,keil_1992,1,33,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The doctors were able to create a brick that appeared to be made of gold, but it was actually lead.",brick
33,keil_1992,1,34,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",It was lead.,lead
34,keil_1992,1,35,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The brick was lead with a gold-colored dye.,lead
35,keil_1992,1,36,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds","The finished product is most likely lead with a gold-colored coating, not real gold.",lead with a
36,keil_1992,1,37,transformation,superficial,"2*(age) x 2*(kind type: natural kinds, artifacts) ANOVA",glm(response ~ kind type),True,lead_transformed_to_gold,A group of very good doctors are going to perform special operations. The doctors took a bar of lead. They melted it and mixed it with a shiny gold-colored dye. They molded it back into a brick. ,categorization,"When they were done, was it lead or was it real gold?",The thing after the special operation is a,,,,,,,,,,,,,,,,,,,,"After transformation, category membership will change for artifacts but not natural kinds",The doctors were able to create a solid gold brick from the lead and gold-colored dye.,lead
